age_th,edu_th,hours_th,gain_val,original_spd,selected_rows,selectivity,male_ratio,female_ratio,positive_rate,male_positive_rate,female_positive_rate,age_percentile,edu_percentile,hours_percentile,repair_age_th,repair_edu_th,repair_hours_th,repair_gain_val,repair_spd,distance,delta_age,delta_edu,delta_hours,delta_gain
46,12,41,0,0.2901655202979706,2330,0.07155799883295967,0.7776824034334764,0.2223175965665236,0.5055793991416309,0.5700883002207505,0.2799227799227799,0.7269739872854027,0.7522496237830534,0.7068578974847209,46,12,41,1,0.15617147080561722,1.0,0,0,0,1
48,3,54,1,0.2579365079365079,280,0.008599244494947944,0.9,0.1,0.7321428571428571,0.7579365079365079,0.5,0.7653941832253309,0.01695279629004023,0.8947821012868156,48,3,50,1,0.15326626425217982,0.07407407407407407,0,0,-4,0
54,14,31,1,0.23726154394722765,434,0.013328828967169313,0.8179723502304147,0.18202764976958524,0.6497695852534562,0.6929577464788732,0.45569620253164556,0.8615521636313381,0.9696262399803446,0.16123583428027394,56,14,31,1,0.19369747899159662,0.037037037037037035,2,0,0,0
49,16,36,1,0.2331351613685998,738,0.022665151561684225,0.8590785907859079,0.14092140921409213,0.7195121951219512,0.7523659305993691,0.5192307692307693,0.7831147692024201,1.0,0.2180522711218943,49,16,41,1,0.12546020957235904,0.1388888888888889,0,0,5,0
55,11,53,0,0.2140215592995231,1727,0.05303891158133964,0.8645049218297626,0.1354950781702374,0.2576722640416908,0.28667113194909577,0.07264957264957266,0.874420318786278,0.7194803599398053,0.8935229262000552,55,11,50,0,0.19409724360158448,0.05660377358490566,0,0,-3,0
40,9,45,1,0.20514890665332441,977,0.030005220969871932,0.7563971340839304,0.2436028659160696,0.6509723643807575,0.7009472259810555,0.4957983193277311,0.5871441294800528,0.4531187617087927,0.7807499769663094,40,9,44,1,0.18761051155417352,0.022222222222222223,0,0,-1,0
57,14,39,1,0.22921369062703195,1814,0.055710819692269896,0.8087100330760749,0.19128996692392503,0.6378169790518192,0.6816632583503749,0.45244956772334294,0.8966555081232149,0.9696262399803446,0.23841405362243173,57,14,41,1,0.17631917631917637,0.05128205128205128,0,0,2,0
59,15,42,0,0.28495065789473684,460,0.014127330241700193,0.8347826086956521,0.16521739130434782,0.3826086956521739,0.4296875,0.14473684210526316,0.9187985626977059,0.9873161143699518,0.7135837351432696,65,15,42,0,0.18112244897959184,0.1016949152542373,6,0,0,0
59,13,24,0,0.25124223602484475,127,0.003900371610208532,0.7244094488188977,0.2755905511811024,0.2677165354330709,0.33695652173913043,0.08571428571428572,0.9187985626977059,0.9167101747489328,0.10039617947851724,58,12,24,0,0.19926350245499183,0.0938722294654498,-1,-1,0,0
55,7,27,1,0.2279914710949194,2039,0.0626209268757102,0.7822461991172143,0.21775380088278568,0.6625796959293772,0.7122257053291536,0.48423423423423423,0.874420318786278,0.11731826418107552,0.12293848469027364,55,7,27,0,0.1928953433205578,1.0,0,0,0,-1
57,12,25,0,0.30824916204758723,6830,0.20976014250176592,0.6903367496339677,0.3096632503660322,0.41610541727672035,0.511558854718982,0.2033096926713948,0.8966555081232149,0.7522496237830534,0.12109578944135622,58,13,25,1,0.19953268036617366,1.1008771929824561,1,1,0,1
57,13,33,0,0.2156862745098039,201,0.006173029083873346,0.746268656716418,0.2537313432835821,0.27860696517412936,0.3333333333333333,0.11764705882352941,0.8966555081232149,0.9167101747489328,0.17060286846227082,51,13,33,0,0.18660714285714286,0.10526315789473684,-6,0,0,0
51,14,37,0,0.3566129215182217,1477,0.045361014710850404,0.7366283006093433,0.26337169939065674,0.5917400135409614,0.6856617647058824,0.32904884318766064,0.8198765394183225,0.9696262399803446,0.2226282976567059,51,16,37,0,0.18300653594771243,0.14285714285714285,0,2,0,0
55,14,56,0,0.3577100646352724,1558,0.047848653296888914,0.6951219512195121,0.3048780487804878,0.5539152759948652,0.6629732225300092,0.30526315789473685,0.874420318786278,0.9696262399803446,0.9190749669850434,55,16,56,0,0.18732289336316188,0.14285714285714285,0,2,0,0
58,1,39,0,0.24204675915494467,1745,0.05359172015601486,0.757593123209169,0.24240687679083095,0.2968481375358166,0.3555219364599092,0.11347517730496454,0.9078959491416111,0.001566290961579804,0.23841405362243173,58,1,38,1,0.19871485943775102,1.0256410256410255,0,0,-1,1
56,12,22,1,0.21668996333195228,1224,0.0375909830779153,0.7785947712418301,0.22140522875816993,0.5008169934640523,0.5487932843651626,0.33210332103321033,0.8856607598046743,0.7522496237830534,0.092011916095943,50,12,22,1,0.19415177772665698,0.10714285714285714,-6,0,0,0
37,14,51,0,0.22843394869104205,12591,0.3866895979853199,0.6675403065681836,0.33245969343181636,0.2740846636486379,0.35002974419988103,0.12159579550883899,0.5122999907865238,0.9696262399803446,0.8885169374404963,34,14,49,0,0.19847920049560053,0.12029676735559089,-3,0,-2,0
35,13,34,0,0.3616756570804385,3971,0.12195571389085101,0.7668093679174012,0.23319063208259885,0.5645933014354066,0.6489326765188834,0.28725701943844495,0.45837044316820735,0.9167101747489328,0.1714627929117656,35,16,34,0,0.19695431472081215,0.23076923076923078,0,3,0,0
54,15,25,1,0.2118221548595165,2020,0.062037406713553025,0.7792079207920792,0.2207920792079208,0.6336633663366337,0.6804320203303685,0.46860986547085204,0.8615521636313381,0.9873161143699518,0.12109578944135622,49,15,25,1,0.19992638194885382,0.09259259259259259,-5,0,0,0
37,11,36,0,0.36619270782783114,4360,0.13390252142133227,0.7605504587155963,0.23944954128440368,0.5323394495412844,0.6200241254523522,0.25383141762452105,0.5122999907865238,0.7194803599398053,0.2180522711218943,37,13,36,1,0.1766470856332607,1.1818181818181819,0,2,0,1
60,9,58,1,0.22292626728110598,276,0.008476398145020115,0.8985507246376812,0.10144927536231885,0.7717391304347826,0.7943548387096774,0.5714285714285714,0.9283805779920764,0.4531187617087927,0.9204569884217315,63,9,57,1,0.19600000000000006,0.06724137931034482,3,0,-1,0
56,15,27,0,0.29276475063982843,596,0.018304106139246337,0.7953020134228188,0.20469798657718122,0.7164429530201343,0.7763713080168776,0.48360655737704916,0.8856607598046743,0.9873161143699518,0.12293848469027364,56,16,27,0,0.190226275488256,0.06666666666666667,0,1,0,0
33,16,26,1,0.21064732324274316,2021,0.06206811830103498,0.805541810984661,0.19445818901533893,0.706580900544285,0.7475429975429976,0.5368956743002544,0.40425662602499923,1.0,0.12201713706581493,30,16,25,1,0.19913273601820647,0.12937062937062938,-3,0,-1,0
34,16,56,1,0.21009579655702482,1845,0.05666287890421056,0.7772357723577236,0.22276422764227644,0.6693766937669376,0.7161785216178521,0.5060827250608273,0.4314670925340131,1.0,0.9190749669850434,37,16,54,1,0.19835841313269498,0.12394957983193278,3,0,-2,0
49,10,26,0,0.22178083349956867,3998,0.12278492675286386,0.7051025512756378,0.2948974487243622,0.23186593296648325,0.2972685349414686,0.07548770144189991,0.7831147692024201,0.6770369460397407,0.12201713706581493,49,9,26,0,0.19773713999700576,0.1,0,-1,0,0
57,6,28,1,0.21116890227210516,346,0.010626209268757103,0.8121387283236994,0.18786127167630057,0.6791907514450867,0.7188612099644128,0.5076923076923077,0.8966555081232149,0.08123214888977612,0.12557968121372193,57,6,29,1,0.195051686154889,0.03571428571428571,0,0,1,0
57,16,28,1,0.2212783171521036,381,0.011701114830625595,0.8110236220472441,0.1889763779527559,0.6377952755905512,0.6796116504854369,0.4583333333333333,0.8966555081232149,1.0,0.12557968121372193,57,16,31,1,0.1968814968814968,0.10714285714285714,0,0,3,0
53,14,39,0,0.3551111111111111,1525,0.04683517090998434,0.7377049180327869,0.26229508196721313,0.6019672131147541,0.6951111111111111,0.34,0.848806854826326,0.9696262399803446,0.23841405362243173,53,15,41,0,0.14407530454042083,0.1227106227106227,0,1,2,0
40,11,25,0,0.2202019174624701,4823,0.14812198642547833,0.647522289031723,0.352477710968277,0.2967032967032967,0.3743195645212936,0.15411764705882353,0.5871441294800528,0.7194803599398053,0.12109578944135622,37,11,25,0,0.18817910201421525,0.075,-3,0,0,0
52,10,45,1,0.2295682997523818,850,0.026104849359663403,0.6835294117647058,0.3164705882352941,0.6364705882352941,0.7091222030981067,0.4795539033457249,0.8345566782346979,0.6770369460397407,0.7807499769663094,52,9,45,1,0.1966755487882248,0.1,0,-1,0,0
34,3,49,0,0.21053682174697697,13330,0.40938546113448604,0.6497374343585897,0.35026256564141034,0.2541635408852213,0.3279067082323057,0.11736988648532877,0.4314670925340131,0.01695279629004023,0.8015417216915942,32,3,49,0,0.19891925603920682,0.058823529411764705,-2,0,0,0
35,10,36,1,0.20738159353714553,402,0.012346058167746692,0.7338308457711443,0.26616915422885573,0.582089552238806,0.6372881355932203,0.42990654205607476,0.45837044316820735,0.6770369460397407,0.2180522711218943,35,9,36,1,0.17948143405889888,0.1,0,-1,0,0
30,13,32,1,0.2183722804190169,107,0.0032861398605693926,0.6822429906542056,0.3177570093457944,0.5607476635514018,0.6301369863013698,0.4117647058823529,0.3246829028592488,0.9167101747489328,0.1694051165504745,31,13,32,1,0.15726495726495732,0.03333333333333333,1,0,0,0
48,11,20,1,0.21810278241813513,954,0.029298854457786922,0.7578616352201258,0.24213836477987422,0.44234800838574423,0.4951590594744122,0.27705627705627706,0.7653941832253309,0.7194803599398053,0.08992352814716993,47,11,21,1,0.19596982608088287,0.07083333333333333,-1,0,1,0
45,16,51,1,0.25799086757990863,245,0.007524338933079451,0.8938775510204081,0.10612244897959183,0.7306122448979592,0.7579908675799086,0.5,0.7043395473112005,1.0,0.8885169374404963,45,16,50,1,0.12878787878787878,0.0196078431372549,0,0,-1,0
27,11,35,0,0.313452922955619,7104,0.2181751174718221,0.7250844594594594,0.2749155405405405,0.45411036036036034,0.5402834401087168,0.2268305171530978,0.2466447590675962,0.7194803599398053,0.21129572187586376,29,11,35,1,0.19060311163453791,1.074074074074074,2,0,0,1
45,7,40,1,0.22838354854136778,662,0.020331070913055495,0.743202416918429,0.256797583081571,0.6344410876132931,0.693089430894309,0.4647058823529412,0.7043395473112005,0.11731826418107552,0.7057522803353705,45,7,39,1,0.11016867469879515,0.025,0,0,-1,0
38,10,24,1,0.2306150785130474,1176,0.036116826878781365,0.8137755102040817,0.18622448979591838,0.8086734693877551,0.851619644723093,0.6210045662100456,0.5376984736341022,0.6770369460397407,0.10039617947851724,34,11,24,1,0.1972670016598076,0.20526315789473684,-4,1,0,0
43,7,48,1,0.2413588664255647,870,0.02671908110930254,0.767816091954023,0.23218390804597702,0.6655172413793103,0.7215568862275449,0.4801980198019802,0.6595620527625073,0.11731826418107552,0.8006510856546175,38,7,48,1,0.19826989619377156,0.11627906976744186,-5,0,0,0
59,13,40,0,0.23257011951225423,1326,0.04072356500107491,0.7496229260935143,0.25037707390648567,0.2616892911010558,0.3199195171026157,0.08734939759036145,0.9187985626977059,0.9167101747489328,0.7057522803353705,60,12,40,0,0.19806763285024157,0.0938722294654498,1,-1,0,0
38,8,43,0,0.3198202677939374,3998,0.12278492675286386,0.8176588294147074,0.18234117058529264,0.4782391195597799,0.5365555215662282,0.2167352537722908,0.5376984736341022,0.13061638156076288,0.7182211848530451,38,8,43,1,0.17788808505395082,1.0,0,0,0,1
25,15,44,0,0.23204549815377273,7275,0.22342679893123676,0.8235051546391753,0.17649484536082474,0.3756701030927835,0.4166249374061092,0.18457943925233644,0.19689198734682595,0.9873161143699518,0.7247320413992199,25,15,44,1,0.18165938864628828,1.0,0,0,0,1
40,5,40,1,0.2314529087389987,1309,0.040201468013881636,0.8495034377387318,0.15049656226126815,0.7448433919022154,0.7796762589928058,0.5482233502538071,0.5871441294800528,0.05257823776911028,0.7057522803353705,40,5,41,1,0.17718715393134,0.025,0,0,1,0
27,15,35,0,0.29831325301204814,108,0.00331685144805135,0.7685185185185185,0.23148148148148148,0.5092592592592593,0.5783132530120482,0.28,0.2466447590675962,0.9873161143699518,0.21129572187586376,27,14,34,0,0.150305576776165,0.09523809523809523,0,-1,-1,0
44,15,51,0,0.3308823529411765,268,0.00823070544516446,0.7611940298507462,0.23880597014925373,0.6268656716417911,0.7058823529411765,0.375,0.6817972420994441,0.9873161143699518,0.8885169374404963,43,16,52,0,0.19179487179487176,0.10900178253119429,-1,1,1,0
56,12,27,0,0.205177034098582,2121,0.06513927704923067,0.6982555398396982,0.30174446016030176,0.21357850070721357,0.275489534098582,0.0703125,0.8856607598046743,0.7522496237830534,0.12293848469027364,58,12,27,0,0.1965044515515602,0.03571428571428571,2,0,0,0
43,13,60,0,0.2943523128152715,717,0.022020208224563128,0.8633193863319386,0.13668061366806136,0.37656903765690375,0.4168012924071082,0.12244897959183673,0.6595620527625073,0.9167101747489328,0.9659101378950278,43,13,64,0,0.19914960083304406,0.06666666666666667,0,0,4,0
45,10,41,0,0.2853522987393092,1545,0.047449402659623476,0.8207119741100324,0.17928802588996764,0.3352750809061489,0.3864353312302839,0.10108303249097472,0.7043395473112005,0.6770369460397407,0.7068578974847209,43,9,40,0,0.19890838971140962,0.16883468834688348,-2,-1,-1,0
52,2,32,1,-0.22072861874147673,146,0.004483891772365713,0.4041095890410959,0.5958904109589042,0.2671232876712329,0.13559322033898305,0.3563218390804598,0.8345566782346979,0.00672583765854857,0.1694051165504745,53,2,32,1,-0.1923874128509516,0.019230769230769232,1,0,0,0
31,14,48,0,0.2654501657687526,735,0.022573016799238354,0.8272108843537415,0.1727891156462585,0.7156462585034014,0.7615131578947368,0.49606299212598426,0.35195479254322654,0.9696262399803446,0.8006510856546175,31,15,48,0,0.11348484848484841,0.07142857142857142,0,1,0,0
47,10,20,1,0.2530228359158786,1195,0.036700347040938545,0.7464435146443514,0.2535564853556485,0.700418410041841,0.7645739910313901,0.5115511551155115,0.7487177912226283,0.6770369460397407,0.08992352814716993,46,9,21,1,0.19679171403309337,0.17127659574468085,-1,-1,1,0
43,13,22,0,0.36715322408518514,2577,0.07914376094100305,0.7687233216918898,0.23127667830811022,0.5758634070624757,0.6607773851590106,0.2936241610738255,0.6595620527625073,0.9167101747489328,0.092011916095943,43,13,22,1,0.17090635010363675,1.0,0,0,0,1
49,13,43,1,0.219437981027385,188,0.005773778446607905,0.8031914893617021,0.19680851063829788,0.7978723404255319,0.8410596026490066,0.6216216216216216,0.7831147692024201,0.9167101747489328,0.7182211848530451,48,13,43,1,0.19713375796178345,0.02040816326530612,-1,0,0,0
48,13,60,0,0.27710794462712623,454,0.013943060716808451,0.8612334801762115,0.13876651982378854,0.3656387665198238,0.4040920716112532,0.12698412698412698,0.7653941832253309,0.9167101747489328,0.9659101378950278,48,13,61,0,0.15449915110356535,0.016666666666666666,0,0,1,0
34,16,51,1,0.20434318395627693,1737,0.05334602745615921,0.7691421991940126,0.23085780080598733,0.66090961427749,0.7080838323353293,0.5037406483790524,0.4314670925340131,1.0,0.8885169374404963,34,16,49,1,0.19193604718848228,0.0392156862745098,0,0,-2,0
51,10,28,1,0.2530458089668617,1330,0.04084641135100273,0.7714285714285715,0.22857142857142856,0.724812030075188,0.7826510721247564,0.5296052631578947,0.8198765394183225,0.6770369460397407,0.12557968121372193,51,9,28,0,0.18849674228591204,1.1,0,-1,0,-1
25,12,33,1,0.21000173872132388,1115,0.03424342004238199,0.8044843049327354,0.19551569506726457,0.8340807174887892,0.875139353400223,0.6651376146788991,0.19689198734682595,0.7522496237830534,0.17060286846227082,25,13,32,1,0.19825471698113206,0.11363636363636363,0,1,-1,0
60,10,48,0,0.22916666666666669,176,0.0054052393968244215,0.8181818181818182,0.18181818181818182,0.25,0.2916666666666667,0.0625,0.9283805779920764,0.6770369460397407,0.8006510856546175,59,10,48,0,0.19963369963369962,0.016666666666666666,-1,0,0,0
47,14,28,1,0.2011146795415002,1528,0.04692730567243021,0.7637434554973822,0.2362565445026178,0.5857329842931938,0.6332476435304198,0.43213296398891965,0.7487177912226283,0.9696262399803446,0.12557968121372193,46,14,28,1,0.19249492900608522,0.02127659574468085,-1,0,0,0
53,10,37,1,0.245991106319903,888,0.027271889683977764,0.8153153153153153,0.18468468468468469,0.49324324324324326,0.5386740331491713,0.2926829268292683,0.848806854826326,0.6770369460397407,0.2226282976567059,53,9,37,1,0.19419578719359903,0.1,0,-1,0,0
32,10,46,1,0.38223938223938225,280,0.008599244494947944,0.925,0.075,0.6392857142857142,0.667953667953668,0.2857142857142857,0.3773839869782869,0.6770369460397407,0.7832683271398299,32,8,46,0,0.07203020621550973,1.2,0,-2,0,-1
26,7,37,1,0.2190775681341719,124,0.003808236847762661,0.8548387096774194,0.14516129032258066,0.29838709677419356,0.330188679245283,0.1111111111111111,0.22100058352016216,0.11731826418107552,0.2226282976567059,26,7,36,1,0.17229394240317775,0.02702702702702703,0,0,-1,0
25,13,53,0,0.2909149307718116,5448,0.1673167286017014,0.6954845814977973,0.30451541850220265,0.43740822320117473,0.5259963050936922,0.23508137432188064,0.19689198734682595,0.9167101747489328,0.8935229262000552,25,13,53,1,0.17972779151026885,1.0,0,0,0,1
32,5,50,0,0.2369312920316366,4075,0.12514971898897453,0.85079754601227,0.14920245398773005,0.45815950920245396,0.49351023940005767,0.2565789473684211,0.3773839869782869,0.05257823776911028,0.8881176868032309,32,5,50,1,0.15607424071990994,1.0,0,0,0,1
27,4,20,1,0.20822334323820058,2384,0.07321642455698535,0.7906879194630873,0.20931208053691275,0.6736577181208053,0.7172413793103448,0.5090180360721442,0.2466447590675962,0.036792481803384416,0.08992352814716993,26,4,21,1,0.198369239813192,0.08703703703703704,-1,0,1,0
47,14,47,1,0.22962544701675136,674,0.02069960996283898,0.7507418397626113,0.24925816023738873,0.5771513353115727,0.6343873517786561,0.40476190476190477,0.7487177912226283,0.9696262399803446,0.7847731949264457,45,14,44,1,0.19907773386034255,0.10638297872340424,-2,0,-3,0
36,11,52,0,0.32814110538475205,4554,0.13986056939283192,0.7092665788317962,0.2907334211682038,0.4751866490996926,0.5705882352941176,0.24244712990936557,0.4859494487270047,0.7194803599398053,0.8927551365130063,37,12,52,1,0.19953703703703707,1.1186868686868687,1,1,0,1
41,12,40,1,0.2455723363868944,682,0.020945302662694634,0.8460410557184751,0.15395894428152493,0.5982404692082112,0.6360485268630849,0.3904761904761905,0.6119590921654741,0.7522496237830534,0.7057522803353705,41,14,41,1,0.18310978638847486,0.19166666666666665,0,2,1,0
60,1,60,0,0.21318533298210804,2209,0.06784189674764289,0.6749660479855139,0.3250339520144862,0.20099592575826167,0.2702883970489604,0.057103064066852366,0.9283805779920764,0.001566290961579804,0.9659101378950278,62,1,60,0,0.18844409087895747,0.03333333333333333,2,0,0,0
40,6,41,0,0.31982996373167677,3726,0.11443137495777157,0.8161567364465915,0.1838432635534085,0.4683306494900698,0.5271292338046695,0.2072992700729927,0.5871441294800528,0.08123214888977612,0.7068578974847209,40,6,41,1,0.17859123682750977,1.0,0,0,0,1
58,5,54,1,0.23623330074942972,377,0.011578268480697767,0.9045092838196287,0.09549071618037135,0.7692307692307693,0.7917888563049853,0.5555555555555556,0.9078959491416111,0.05257823776911028,0.8947821012868156,58,5,50,1,0.1686588572794645,0.07407407407407407,0,0,-4,0
44,14,57,0,0.31645310796074155,767,0.023555787598660973,0.8539765319426337,0.14602346805736635,0.4041720990873533,0.45038167938931295,0.13392857142857142,0.6817972420994441,0.9696262399803446,0.9195970639722367,41,14,57,1,0.18703007518796988,1.0681818181818181,-3,0,0,1
48,13,53,1,0.2616162960990548,663,0.020361782500537454,0.7812971342383107,0.2187028657616893,0.583710407239819,0.640926640926641,0.3793103448275862,0.7653941832253309,0.9167101747489328,0.8935229262000552,52,12,53,1,0.19545975216078304,0.16025641025641024,4,-1,0,0
52,10,54,1,0.21565909348404166,888,0.027271889683977764,0.7443693693693694,0.25563063063063063,0.4380630630630631,0.49319213313161875,0.2775330396475771,0.8345566782346979,0.6770369460397407,0.8947821012868156,52,10,49,1,0.1818967753090689,0.09259259259259259,0,0,-5,0
49,7,29,1,0.21140910332959306,1706,0.05239396824421854,0.7696365767878077,0.23036342321219228,0.6359906213364596,0.6846915460776847,0.4732824427480916,0.7831147692024201,0.11731826418107552,0.12579466232609562,46,7,29,1,0.19870009285051066,0.061224489795918366,-3,0,0,0
54,12,47,0,0.3265273474336522,779,0.023924326648444457,0.7329910141206675,0.26700898587933247,0.43645699614890887,0.5236427320490368,0.1971153846153846,0.8615521636313381,0.7522496237830534,0.7847731949264457,52,13,47,1,0.19882246376811596,1.1203703703703705,-2,1,0,1
48,15,40,0,0.2177716390423572,217,0.006664414483584656,0.8341013824884793,0.16589861751152074,0.7649769585253456,0.8011049723756906,0.5833333333333334,0.7653941832253309,0.9873161143699518,0.7057522803353705,48,15,41,0,0.08229813664596275,0.025,0,0,1,0
48,5,58,1,0.20116310354105016,1567,0.04812505758422653,0.7306955966815571,0.2693044033184429,0.587747287811104,0.6419213973799127,0.44075829383886256,0.7653941832253309,0.05257823776911028,0.9204569884217315,46,5,58,1,0.18818377602297204,0.041666666666666664,-2,0,0,0
26,9,59,1,0.20495780590717305,2060,0.0632658702128313,0.7669902912621359,0.23300970873786409,0.6655339805825242,0.7132911392405064,0.5083333333333333,0.22100058352016216,0.4531187617087927,0.9206105463591413,26,9,53,1,0.1994993742177723,0.1016949152542373,0,0,-6,0
47,15,23,0,0.27312125403411713,286,0.008783514019839685,0.8426573426573427,0.15734265734265734,0.7412587412587412,0.7842323651452282,0.5111111111111111,0.7487177912226283,0.9873161143699518,0.09265685943306409,45,16,23,0,0.19568965517241377,0.10921985815602836,-2,1,0,0
39,10,39,1,0.2095171741099422,618,0.01897976106384939,0.7491909385113269,0.25080906148867316,0.6601941747572816,0.712742980561555,0.5032258064516129,0.562759129019379,0.6770369460397407,0.23841405362243173,39,10,41,1,0.1465312877398578,0.05128205128205128,0,0,2,0
36,11,57,1,0.20930018416206259,934,0.028684622708147783,0.7751605995717344,0.22483940042826553,0.5289079229122056,0.5759668508287292,0.36666666666666664,0.4859494487270047,0.7194803599398053,0.9195970639722367,37,11,57,1,0.19983349664414696,0.027777777777777776,1,0,0,0
39,12,57,0,0.2010304340401428,3773,0.11587481956942354,0.6178107606679035,0.3821892393320965,0.2753776835409488,0.35220935220935223,0.15117891816920942,0.562759129019379,0.7522496237830534,0.9195970639722367,38,12,57,0,0.19556362355754117,0.02564102564102564,-1,0,0,0
58,8,39,1,0.23488372093023258,259,0.007954301157826848,0.8301158301158301,0.16988416988416988,0.694980694980695,0.7348837209302326,0.5,0.9078959491416111,0.13061638156076288,0.23841405362243173,58,8,41,1,0.09190938511326863,0.05128205128205128,0,0,2,0
39,11,35,1,0.2220020855057352,825,0.025337059672614477,0.8303030303030303,0.1696969696969697,0.8557575757575757,0.8934306569343066,0.6714285714285714,0.562759129019379,0.7194803599398053,0.21129572187586376,38,11,33,1,0.19857628559286022,0.08278388278388278,-1,0,-2,0
51,14,33,0,0.36581720166625825,481,0.014772273578821288,0.7713097713097713,0.2286902286902287,0.6548856548856549,0.738544474393531,0.37272727272727274,0.8198765394183225,0.9696262399803446,0.17060286846227082,51,14,33,1,0.0786278081360049,1.0,0,0,0,1
29,14,57,0,0.26897432259895016,319,0.009796996406744264,0.8338557993730408,0.16614420062695925,0.677115987460815,0.7218045112781954,0.4528301886792453,0.29824022603728384,0.9696262399803446,0.9195970639722367,29,15,58,0,0.1997150997150997,0.08897243107769423,0,1,1,0
53,15,36,0,0.25358677610786473,530,0.01627714136543718,0.8056603773584906,0.19433962264150945,0.7188679245283018,0.7681498829039812,0.5145631067961165,0.848806854826326,0.9873161143699518,0.2180522711218943,53,16,36,0,0.1738921001926782,0.06666666666666667,0,1,0,0
47,10,58,1,0.20884648162692376,787,0.024170019348300115,0.7382465057179162,0.2617534942820839,0.40660736975857686,0.4612736660929432,0.2524271844660194,0.7487177912226283,0.6770369460397407,0.9204569884217315,46,10,58,1,0.19478688406059075,0.02127659574468085,-1,0,0,0
45,14,29,0,0.23503521126760563,103,0.0031632935106415652,0.6893203883495146,0.3106796116504854,0.34951456310679613,0.4225352112676056,0.1875,0.7043395473112005,0.9696262399803446,0.12579466232609562,42,14,29,0,0.19605263157894734,0.06666666666666667,-3,0,0,0
47,6,38,1,0.21818323952470298,1501,0.04609809281041737,0.7921385742838108,0.2078614257161892,0.6375749500333111,0.6829268292682927,0.46474358974358976,0.7487177912226283,0.08123214888977612,0.23724701329811737,45,6,38,1,0.19976712029692156,0.0425531914893617,-2,0,0,0
28,16,49,0,0.27432034064854244,185,0.005681643684162034,0.7675675675675676,0.23243243243243245,0.6756756756756757,0.7394366197183099,0.46511627906976744,0.2732717054144529,1.0,0.8015417216915942,28,15,49,1,-0.05481283422459893,1.0625,0,-1,0,1
32,14,59,1,0.2180661857448732,1801,0.05531156905500445,0.7656857301499167,0.23431426985008327,0.6385341476957246,0.6896301667875272,0.471563981042654,0.3773839869782869,0.9696262399803446,0.9206105463591413,32,13,59,0,0.19798102608942814,1.0714285714285714,0,-1,0,-1
38,12,27,0,0.21359673575279148,9181,0.28196308467184666,0.6906655048469665,0.30933449515303346,0.23766474240278837,0.303737580823214,0.09014084507042254,0.5376984736341022,0.7522496237830534,0.12293848469027364,35,12,27,0,0.1969296654746639,0.07894736842105263,-3,0,0,0
36,11,45,0,0.2508068278651547,2772,0.08513252049998464,0.8391053391053391,0.1608946608946609,0.3315295815295815,0.3718830610490112,0.1210762331838565,0.4859494487270047,0.7194803599398053,0.7807499769663094,36,8,45,0,0.08897435897435897,0.2727272727272727,0,-3,0,0
43,10,42,0,0.2744931485227476,1803,0.05537299222996837,0.8191902384914033,0.1808097615085968,0.3322240709927898,0.3818551117129316,0.10736196319018405,0.6595620527625073,0.6770369460397407,0.7135837351432696,43,9,40,0,0.19890838971140962,0.14761904761904762,0,-1,-2,0
36,10,36,1,0.2065015479876161,389,0.011946807530481251,0.781491002570694,0.2185089974293059,0.3496143958868895,0.39473684210526316,0.18823529411764706,0.4859494487270047,0.6770369460397407,0.2180522711218943,35,10,36,1,0.17987987987987988,0.027777777777777776,-1,0,0,0
56,15,52,0,0.21000047686316786,3228,0.09913700439175702,0.6750309789343246,0.3249690210656753,0.22087980173482033,0.289123451124369,0.07912297426120114,0.8856607598046743,0.9873161143699518,0.8927551365130063,58,15,52,0,0.19596782496782497,0.03571428571428571,2,0,0,0
41,10,57,0,0.34686640613692277,662,0.020331070913055495,0.851963746223565,0.14803625377643503,0.5302114803625377,0.5815602836879432,0.23469387755102042,0.6119590921654741,0.6770369460397407,0.9195970639722367,41,11,57,1,0.11304347826086947,1.1,0,1,0,1
39,12,29,1,0.23296645702306074,780,0.023955038235926415,0.8153846153846154,0.18461538461538463,0.8705128205128205,0.9135220125786163,0.6805555555555556,0.562759129019379,0.7522496237830534,0.12579466232609562,39,13,29,1,0.1920645078714962,0.08333333333333333,0,1,0,0
59,2,35,1,0.23129197313719219,289,0.008875648782285556,0.8166089965397924,0.18339100346020762,0.6228373702422145,0.6652542372881356,0.4339622641509434,0.9187985626977059,0.00672583765854857,0.21129572187586376,59,2,36,1,0.1845104633781764,0.02857142857142857,0,0,1,0
54,16,28,1,0.20926640926640927,107,0.0032861398605693926,0.6542056074766355,0.34579439252336447,0.29906542056074764,0.37142857142857144,0.16216216216216217,0.8615521636313381,1.0,0.12557968121372193,55,16,28,1,0.1956521739130435,0.018518518518518517,1,0,0,0
48,14,36,0,0.3597472870521778,1311,0.04026289118884555,0.7330282227307399,0.2669717772692601,0.5751334858886347,0.6711758584807492,0.31142857142857144,0.7653941832253309,0.9696262399803446,0.2180522711218943,49,16,36,0,0.1976803684120757,0.1636904761904762,1,2,0,0
36,12,23,0,0.20423229242723012,10603,0.32563496207118947,0.687352636046402,0.31264736395359805,0.22936904649627463,0.29322173435784854,0.0889894419306184,0.4859494487270047,0.7522496237830534,0.09265685943306409,35,12,23,0,0.1952316582111997,0.027777777777777776,-1,0,0,0
